node_id,name,in_degree,out_degree,betweenness_centrality,clustering_coefficient,source_center,src_delay_minutes,src_sla_breaches,src_trips,destination_center,dest_delay_minutes,dest_sla_breaches,dest_trips,total_delay_minutes,total_sla_breaches,total_trips_handled,betweenness_rank,delay_rank,composite_rank
IND756045AAB,Soro_UttarDPP_D (Orissa),1,1,0.0032465010549543225,0.0,IND756045AAB,11.0,1.0,1.0,IND756045AAB,7.0,0.0,1.0,18.0,1.0,2.0,125.0,1551.0,838.0
IND712612AAA,Kamarpukur_ChatiDPP_D (West Bengal),0,1,0.0,0.0,IND712612AAA,13.0,1.0,1.0,0,0.0,0.0,0.0,13.0,1.0,1.0,1290.0,1563.0,1426.5
IND721133AAA,Keshiary_MdnprDPP_D (West Bengal),1,1,0.0008183623875098481,0.0,IND721133AAA,209.0,2.0,2.0,IND721133AAA,41.0,2.0,2.0,250.0,4.0,4.0,419.5,1183.0,801.25
IND721401AAA,Contai_Kanakpur_D (West Bengal),1,1,0.0008080585511537919,0.0,IND721401AAA,151.0,2.0,2.0,IND721401AAA,147.0,2.0,2.0,298.0,4.0,4.0,516.0,1120.0,818.0
IND721434AAB,Manglamaro_Bypassrd_D (West Bengal),1,1,0.00081321046933182,0.0,IND721434AAB,147.0,2.0,2.0,IND721434AAB,209.0,2.0,2.0,356.0,4.0,4.0,465.0,1038.0,751.5
IND781018AAA,Guwahati_East (Assam),0,1,0.0,0.0,IND781018AAA,4.0,1.0,2.0,0,0.0,0.0,0.0,4.0,1.0,2.0,1290.0,1575.0,1432.5
IND262122AAB,Puranpur_MdothdRD_D (Uttar Pradesh),1,1,0.0,1.0,IND262122AAB,344.0,2.0,2.0,IND262122AAB,133.0,4.0,4.0,477.0,6.0,6.0,1290.0,896.0,1093.0
IND534260AAC,Palakollu_CroadDPP_D (Andhra Pradesh),1,1,0.0,0.0,IND534260AAC,166.0,2.0,2.0,IND534260AAC,405.0,3.0,3.0,571.0,5.0,5.0,1290.0,799.5,1044.75
IND562125AAA,Bengaluru_Sarjapur_D (Karnataka),0,1,0.0,0.0,IND562125AAA,147.0,1.0,1.0,0,0.0,0.0,0.0,147.0,1.0,1.0,1290.0,1318.0,1304.0
IND306116AAA,Falna_SbhRDDPP_D (Rajasthan),0,1,0.0,0.0,IND306116AAA,215.0,2.0,2.0,0,0.0,0.0,0.0,215.0,2.0,2.0,1290.0,1227.5,1258.75
IND826001AAC,Dhanbad_Central_D_4 (Jharkhand),0,1,0.0,0.0,IND826001AAC,28.0,2.0,2.0,0,0.0,0.0,0.0,28.0,2.0,2.0,1290.0,1538.5,1414.25
IND602001AAA,Chennai_Thiruvlr_DC (Tamil Nadu),1,1,0.0,1.0,IND602001AAA,45.0,1.0,1.0,IND602001AAA,103.0,6.0,6.0,148.0,7.0,7.0,1290.0,1313.5,1301.75
IND505326AAB,Unknown Destination,1,1,0.0,1.0,IND505326AAB,200.0,1.0,1.0,IND505326AAB,99.0,1.0,1.0,299.0,2.0,2.0,1290.0,1118.5,1204.25
IND577126AAA,Koppa_Sangetha_D (Karnataka),1,1,0.0004042274262760509,1.0,IND577126AAA,111.0,1.0,1.0,IND577126AAA,22.0,1.0,1.0,133.0,2.0,2.0,708.5,1345.0,1026.75
IND577432AAA,Thirthahalli_NadthiCx_D (Karnataka),1,1,0.000409379344454079,1.0,IND577432AAA,22.0,1.0,1.0,IND577432AAA,61.0,1.0,1.0,83.0,2.0,2.0,618.5,1438.0,1028.25
IND712410AAC,Tarkeshwar_Naraynpr_D (West Bengal),1,1,0.0012265528277689976,0.0,IND712410AAC,15.0,0.0,2.0,IND712410AAC,466.0,4.0,4.0,481.0,4.0,6.0,301.5,892.0,596.75
IND282002AAD,Unknown Destination,4,4,0.0033678407725011568,0.2857142857142857,IND282002AAD,338.0,5.0,7.0,IND282002AAD,952.0,8.0,8.0,1290.0,13.0,15.0,113.0,382.5,247.75
IND204101AAA,Hathras (Uttar Pradesh),1,1,1.7138869884553184e-05,1.0,IND204101AAA,25.0,1.0,1.0,IND204101AAA,86.0,1.0,1.0,111.0,2.0,2.0,790.0,1379.0,1084.5
IND334001AAB,Bikaner_DC (Rajasthan),1,1,0.00020449152152788458,0.0,IND334001AAB,87.0,2.0,2.0,IND334001AAB,779.0,7.0,7.0,866.0,9.0,9.0,752.0,575.5,663.75
IND591237AAB,Nipani_AkkolRD_D (Karnataka),1,1,0.0020433300096856064,0.0,IND591237AAB,4.0,0.0,1.0,IND591237AAB,338.0,8.0,8.0,342.0,8.0,9.0,178.0,1055.5,616.75
IND639104AAB,Kulithalai_AnnaNGR_D (Tamil Nadu),1,1,2.377808389859123e-06,0.0,IND639104AAB,22.0,1.0,1.0,IND639104AAB,1135.0,11.0,11.0,1157.0,12.0,12.0,890.5,432.0,661.25
IND768216AAA,Brajrajnagar_LamtiDPP_D (Orissa),0,1,0.0,0.0,IND768216AAA,79.0,2.0,2.0,0,0.0,0.0,0.0,79.0,2.0,2.0,1290.0,1443.5,1366.75
IND770001AAA,Sundargarh_DiyoDPP_D (Orissa),1,1,3.963013983098538e-07,0.0,IND770001AAA,90.0,3.0,3.0,IND770001AAA,79.0,2.0,2.0,169.0,5.0,5.0,964.5,1282.0,1123.25
IND768004AAD,Sambalpur_Central_H_2 (Orissa),1,1,1.1889041949295614e-06,0.0,IND768004AAD,53.0,1.0,1.0,IND768004AAD,101.0,1.0,1.0,154.0,2.0,2.0,921.0,1295.0,1108.0
IND752055AAA,Khurdha_MunplDPP_D (Orissa),1,1,0.0,1.0,IND752055AAA,24.0,1.0,1.0,IND752055AAA,22.0,1.0,1.0,46.0,2.0,2.0,1290.0,1507.0,1398.5
IND343001AAA,Jalore_RoopNgr_D (Rajasthan),1,1,0.0012305158417520961,0.0,IND343001AAA,41.0,1.0,2.0,IND343001AAA,238.0,3.0,3.0,279.0,4.0,5.0,278.0,1144.0,711.0
IND343029AAB,Bhinmal_RwStnDPP_D (Rajasthan),1,1,0.0008211364972980171,0.0,IND343029AAB,56.0,2.0,2.0,IND343029AAB,41.0,1.0,2.0,97.0,3.0,4.0,394.5,1405.0,899.75
IND841301AAC,Unknown Destination,1,1,7.926027966197076e-07,0.0,IND841301AAC,48.0,1.0,1.0,IND841301AAC,92.0,1.0,1.0,140.0,2.0,2.0,937.5,1330.5,1134.0
IND841405AAA,Barauli_SiwanRd_D (Bihar),0,1,0.0,0.0,IND841405AAA,92.0,1.0,1.0,0,0.0,0.0,0.0,92.0,1.0,1.0,1290.0,1418.5,1354.25
IND477001AAA,Bhind_BhrolDPP_D (Madhya Pradesh),1,1,0.00020191556243887062,1.0,IND477001AAA,130.0,1.0,1.0,IND477001AAA,166.0,4.0,4.0,296.0,5.0,5.0,760.5,1121.0,940.75
IND413307AAC,Sangola_Central_DPP_3 (Maharashtra),0,1,0.0,0.0,IND413307AAC,117.0,1.0,1.0,0,0.0,0.0,0.0,117.0,1.0,1.0,1290.0,1373.0,1331.5
IND396105AAA,Bhilad_Umargaon_DC (Gujarat),1,1,0.0,0.0,IND396105AAA,6.0,1.0,1.0,IND396105AAA,-1.0,0.0,1.0,5.0,1.0,2.0,1290.0,1574.0,1432.0
IND335803AAA,Pilibanga_BsstdDPP_D (Rajasthan),1,1,0.0,1.0,IND335803AAA,34.0,2.0,2.0,IND335803AAA,53.0,3.0,4.0,87.0,5.0,6.0,1290.0,1429.5,1359.75
IND712406AAA,Khanakul_Ramnagar_D (West Bengal),1,1,0.0012214009095909695,0.0,IND712406AAA,45.0,1.0,1.0,IND712406AAA,15.0,0.0,2.0,60.0,1.0,3.0,326.0,1480.0,903.0
IND465333A1B,Unknown Destination,1,2,0.0,1.0,IND465333A1B,0.0,1.0,2.0,IND465333A1B,0.0,1.0,2.0,0.0,2.0,4.0,1290.0,1579.0,1434.5
IND686632AAA,Kothanalloor_Majoor_D (Kerala),1,1,0.00041334235843717754,0.0,IND686632AAA,30.0,1.0,1.0,IND686632AAA,107.0,1.0,1.0,137.0,2.0,2.0,560.0,1338.5,949.25
IND791109AAA,Nirjuli_BageDPP_D (Arunachal Pradesh),0,1,0.0,0.0,IND791109AAA,85.0,1.0,1.0,0,0.0,0.0,0.0,85.0,1.0,1.0,1290.0,1434.0,1362.0
IND586101AAB,Bijapur_Central_D_2 (Karnataka),1,1,0.0008090493046495666,0.0,IND586101AAB,89.0,2.0,2.0,IND586101AAB,65.0,2.0,2.0,154.0,4.0,4.0,496.5,1295.0,895.75
IND331701AAA,Sidhmukh_MnbzrDPP_D (Rajasthan),1,1,0.0004050200290726706,0.0,IND331701AAA,287.0,1.0,1.0,IND331701AAA,15.0,1.0,1.0,302.0,2.0,2.0,677.0,1112.5,894.75
IND175101AAA,Kullu_AkhraBzr_D (Himachal Pradesh),1,1,0.0024217978450715165,0.0,IND175101AAA,375.0,1.0,1.0,IND175101AAA,776.0,10.0,10.0,1151.0,11.0,11.0,170.0,434.0,302.0
IND713145AAB,Manteswar_MemariRD_D (West Bengal),1,1,0.0004101719472506987,0.0,IND713145AAB,9.0,1.0,1.0,IND713145AAB,84.0,1.0,1.0,93.0,2.0,2.0,582.5,1415.5,999.0
IND741201AAC,Ranaghat_ArickDPP_D (West Bengal),0,1,0.0,0.0,IND741201AAC,848.0,1.0,1.0,0,0.0,0.0,0.0,848.0,1.0,1.0,1290.0,591.0,940.5
IND643212AAA,Gudalur_kalmpuza_D (Tamil Nadu),1,1,1.664465872901386e-05,0.0,IND643212AAA,540.0,2.0,2.0,IND643212AAA,217.0,4.0,4.0,757.0,6.0,6.0,793.5,643.0,718.25
IND207123AAA,Kasganj_BnkrGate_D (Uttar Pradesh),1,1,0.0,0.0,IND207123AAA,362.0,1.0,1.0,IND207123AAA,186.0,2.0,2.0,548.0,3.0,3.0,1290.0,822.5,1056.25
IND743270AAA,Helencha_ColnyDPP_D (West Bengal),1,1,0.0004042274262760509,1.0,IND743270AAA,1052.0,1.0,1.0,IND743270AAA,43.0,2.0,2.0,1095.0,3.0,3.0,708.5,460.5,584.5
IND391110AAD,Dabhoi_Central_DPP_3 (Gujarat),1,1,0.0,1.0,IND391110AAD,98.0,1.0,1.0,IND391110AAD,51.0,2.0,2.0,149.0,3.0,3.0,1290.0,1308.5,1299.25
IND152024AAA,Jalalabad_Muktsar_D (Punjab),1,1,0.0004101719472506987,0.0,IND152024AAA,33.0,1.0,1.0,IND152024AAA,22.0,1.0,1.0,55.0,2.0,2.0,582.5,1490.0,1036.25
IND751021AAA,Bhubaneswar_Patia (Orissa),0,1,0.0,0.0,IND751021AAA,22.0,1.0,1.0,0,0.0,0.0,0.0,22.0,1.0,1.0,1290.0,1545.5,1417.75
IND767001AAA,Balangir_Rjndpara_D (Orissa),1,1,1.1889041949295614e-06,0.0,IND767001AAA,41.0,1.0,1.0,IND767001AAA,-3.0,0.0,1.0,38.0,1.0,2.0,921.0,1520.0,1220.5
IND767017AAA,Sonepur_BrezeDPP_D (Orissa),1,1,1.5852055932394153e-06,0.0,IND767017AAA,101.0,1.0,1.0,IND767017AAA,41.0,1.0,1.0,142.0,2.0,2.0,907.5,1327.0,1117.25
IND768028AAB,Bargarh_GurpdDPP_D (Orissa),0,1,0.0,0.0,IND768028AAB,-3.0,0.0,1.0,0,0.0,0.0,0.0,-3.0,0.0,1.0,1290.0,1580.0,1435.0
IND331022A1B,Unknown Source,0,1,0.0,0.0,IND331022A1B,79.0,1.0,1.0,0,0.0,0.0,0.0,79.0,1.0,1.0,1290.0,1443.5,1366.75
IND560077AAA,Bengaluru_ Kothanur_L (Karnataka),0,1,0.0,0.0,IND560077AAA,108.0,1.0,1.0,0,0.0,0.0,0.0,108.0,1.0,1.0,1290.0,1383.5,1336.75
IND307001AAA,Sirohi_Ricco_D (Rajasthan),1,1,0.0004109645500473184,0.0,IND307001AAA,8.0,1.0,1.0,IND307001AAA,56.0,2.0,2.0,64.0,3.0,3.0,569.0,1472.0,1020.5
IND360311AAA,Gondal_DC (Gujarat),1,1,3.963013983098538e-07,0.0,IND360311AAA,17.0,1.0,1.0,IND360311AAA,56.0,2.0,2.0,73.0,3.0,3.0,964.5,1456.0,1210.25
IND602105AAB,Chennai_Sriperumbudur_Dc (Tamil Nadu),1,0,0.0,0.0,0,0.0,0.0,0.0,IND602105AAB,107.0,4.0,4.0,107.0,4.0,4.0,1290.0,1386.5,1338.25
IND560064AAA,Bengaluru_NwYlhnka_DC (Karnataka),1,0,0.0,0.0,0,0.0,0.0,0.0,IND560064AAA,338.0,27.0,27.0,338.0,27.0,27.0,1290.0,1061.5,1175.75
IND625218AAA,Vadipatti_lalaNGR_D (Tamil Nadu),1,0,0.0,0.0,0,0.0,0.0,0.0,IND625218AAA,98.0,8.0,8.0,98.0,8.0,8.0,1290.0,1402.5,1346.25
IND445001AAB,Yavatmal_JajuDPP_D (Maharashtra),1,0,0.0,0.0,0,0.0,0.0,0.0,IND445001AAB,530.0,11.0,11.0,530.0,11.0,11.0,1290.0,846.0,1068.0
IND441107AAB,Savner_Wagodha_D (Maharashtra),1,0,0.0,0.0,0,0.0,0.0,0.0,IND441107AAB,1609.0,11.0,11.0,1609.0,11.0,11.0,1290.0,302.5,796.25
IND722101AAC,Bankura_BhowmDPP_D (West Bengal),2,0,0.0,1.0,0,0.0,0.0,0.0,IND722101AAC,433.0,7.0,7.0,433.0,7.0,7.0,1290.0,946.5,1118.25
IND571602AAA,Krishnarajngr_JublieRD_D (Karnataka),1,0,0.0,0.0,0,0.0,0.0,0.0,IND571602AAA,439.0,9.0,9.0,439.0,9.0,9.0,1290.0,939.0,1114.5
IND211013AAA,Allahabad_Phaphamu_DC (Uttar Pradesh),1,0,0.0,0.0,0,0.0,0.0,0.0,IND211013AAA,446.0,7.0,7.0,446.0,7.0,7.0,1290.0,931.0,1110.5
IND733102AAA,Balurghat_AkhirDPP_D (West Bengal),2,0,0.0,1.0,0,0.0,0.0,0.0,IND733102AAA,287.0,8.0,8.0,287.0,8.0,8.0,1290.0,1130.0,1210.0
IND721507AAA,Jhargram_UBamdDPP_D (West Bengal),1,0,0.0,0.0,0,0.0,0.0,0.0,IND721507AAA,626.0,10.0,10.0,626.0,10.0,10.0,1290.0,738.5,1014.25
IND262723AAB,Dhaurahara_TahsilRD_D (Uttar Pradesh),1,0,0.0,0.0,0,0.0,0.0,0.0,IND262723AAB,1683.0,15.0,15.0,1683.0,15.0,15.0,1290.0,285.0,787.5
IND226016AAA,Lucknow_Indira Nagar (Uttar Pradesh),1,0,0.0,0.0,0,0.0,0.0,0.0,IND226016AAA,264.0,4.0,4.0,264.0,4.0,4.0,1290.0,1164.5,1227.25
IND410209AAA,Mumbai_Khandeshwar_Dc (Maharashtra),1,0,0.0,0.0,0,0.0,0.0,0.0,IND410209AAA,391.0,22.0,22.0,391.0,22.0,22.0,1290.0,996.0,1143.0
IND736165AAA,Pundibari_StatonRD_D (West Bengal),1,0,0.0,0.0,0,0.0,0.0,0.0,IND736165AAA,285.0,5.0,5.0,285.0,5.0,5.0,1290.0,1135.5,1212.75
IND790114AAA,Bhalukpong_Khenewa_D (Arunachal Pradesh),2,0,0.0,1.0,0,0.0,0.0,0.0,IND790114AAA,104.0,2.0,2.0,104.0,2.0,2.0,1290.0,1391.0,1340.5
IND382345AAA,Amdavad_East (Gujarat),1,0,0.0,0.0,0,0.0,0.0,0.0,IND382345AAA,863.0,24.0,24.0,863.0,24.0,24.0,1290.0,580.0,935.0
IND380015AAB,AMD_Satellite (Gujarat),1,0,0.0,0.0,0,0.0,0.0,0.0,IND380015AAB,707.0,23.0,23.0,707.0,23.0,23.0,1290.0,678.5,984.25
IND224122AAA,Akbarpur_Auliyapr_D (Uttar Pradesh),1,0,0.0,0.0,0,0.0,0.0,0.0,IND224122AAA,560.0,13.0,13.0,560.0,13.0,13.0,1290.0,812.0,1051.0
IND421004AAA,Mumbai_Ulhasngr_DC (Maharashtra),1,0,0.0,0.0,0,0.0,0.0,0.0,IND421004AAA,490.0,15.0,15.0,490.0,15.0,15.0,1290.0,881.5,1085.75
IND110064AAB,KN_RPC (Delhi),1,0,0.0,0.0,0,0.0,0.0,0.0,IND110064AAB,575.0,11.0,11.0,575.0,11.0,11.0,1290.0,796.0,1043.0
IND480106AAA,Sausar_Central_DPP_1 (Madhya Pradesh),1,0,0.0,0.0,0,0.0,0.0,0.0,IND480106AAA,281.0,14.0,14.0,281.0,14.0,14.0,1290.0,1142.0,1216.0
IND637001AAA,Namakkal_Rkcomplx_DC (Tamil Nadu),1,0,0.0,0.0,0,0.0,0.0,0.0,IND637001AAA,198.0,10.0,10.0,198.0,10.0,10.0,1290.0,1250.0,1270.0
IND401208AAA,Nalasopara (Maharashtra),1,0,0.0,0.0,0,0.0,0.0,0.0,IND401208AAA,664.0,23.0,23.0,664.0,23.0,23.0,1290.0,709.5,999.75
IND302006AAC,Jaipur_Central_D_10 (Rajasthan),1,0,0.0,0.0,0,0.0,0.0,0.0,IND302006AAC,563.0,15.0,15.0,563.0,15.0,15.0,1290.0,808.5,1049.25
IND302023AAA,Ambabadi_DC (Rajasthan),1,0,0.0,0.0,0,0.0,0.0,0.0,IND302023AAA,467.0,12.0,12.0,467.0,12.0,12.0,1290.0,905.5,1097.75
IND636402AAA,Mettur_RTOroad_D (Tamil Nadu),2,0,0.0,1.0,0,0.0,0.0,0.0,IND636402AAA,369.0,12.0,12.0,369.0,12.0,12.0,1290.0,1025.5,1157.75
IND734203AAA,Kurseong_ABPath_D (West Bengal),1,0,0.0,0.0,0,0.0,0.0,0.0,IND734203AAA,205.0,3.0,3.0,205.0,3.0,3.0,1290.0,1241.0,1265.5
IND122050AAA,Gurgaon_Manesar (Haryana),1,0,0.0,0.0,0,0.0,0.0,0.0,IND122050AAA,196.0,6.0,8.0,196.0,6.0,8.0,1290.0,1255.0,1272.5
IND110037AAB,Del_B_RPC (Delhi),1,0,0.0,0.0,0,0.0,0.0,0.0,IND110037AAB,619.0,11.0,11.0,619.0,11.0,11.0,1290.0,741.0,1015.5
IND131028AAA,Sonipat_Kundli_P (Haryana),1,0,0.0,0.0,0,0.0,0.0,0.0,IND131028AAA,343.0,35.0,42.0,343.0,35.0,42.0,1290.0,1053.5,1171.75
IND475661AAB,Datia_TownDPP_D (Madhya Pradesh),1,0,0.0,0.0,0,0.0,0.0,0.0,IND475661AAB,115.0,1.0,1.0,115.0,1.0,1.0,1290.0,1376.5,1333.25
IND791111AAC,Itanagar_WageDPP_D (Arunachal Pradesh),2,0,0.0,1.0,0,0.0,0.0,0.0,IND791111AAC,618.0,5.0,5.0,618.0,5.0,5.0,1290.0,743.5,1016.75
IND231001AAA,Mirzapur_JangiRd_D (Uttar Pradesh),1,0,0.0,0.0,0,0.0,0.0,0.0,IND231001AAA,23.0,2.0,2.0,23.0,2.0,2.0,1290.0,1543.5,1416.75
IND231216AAA,Robertsganj_ArtoDPP_D (Uttar Pradesh),2,0,0.0,1.0,0,0.0,0.0,0.0,IND231216AAA,582.0,6.0,6.0,582.0,6.0,6.0,1290.0,783.5,1036.75
IND501359AAF,Hyderabad_Shamshbd_P (Telangana),3,0,0.0,0.0,0,0.0,0.0,0.0,IND501359AAF,2925.0,42.0,42.0,2925.0,42.0,42.0,1290.0,165.0,727.5
IND712310AAA,Kolkata_Dankuni_P (West Bengal),2,0,0.0,0.0,0,0.0,0.0,0.0,IND712310AAA,2147.0,27.0,27.0,2147.0,27.0,27.0,1290.0,227.0,758.5
IND754211AAA,Kendrpara_Kapleswr_D (Orissa),1,0,0.0,0.0,0,0.0,0.0,0.0,IND754211AAA,67.0,1.0,1.0,67.0,1.0,1.0,1290.0,1468.0,1379.0
IND421302AAH,Bhiwandi_Mankoli_GW (Maharashtra),2,0,0.0,0.0,0,0.0,0.0,0.0,IND421302AAH,1697.0,24.0,24.0,1697.0,24.0,24.0,1290.0,281.0,785.5
IND600044AAC,Chennai_Chrompet_PC (Tamil Nadu),3,0,0.0,0.0,0,0.0,0.0,0.0,IND600044AAC,1796.0,40.0,40.0,1796.0,40.0,40.0,1290.0,270.0,780.0
IND122413AAE,Gurgaon_Bilaspur_P (Haryana),1,0,0.0,0.0,0,0.0,0.0,0.0,IND122413AAE,1055.0,32.0,32.0,1055.0,32.0,32.0,1290.0,482.0,886.0
IND394221AAA,Surat_Pandesra_Gateway (Gujarat),1,0,0.0,0.0,0,0.0,0.0,0.0,IND394221AAA,97.0,2.0,2.0,97.0,2.0,2.0,1290.0,1405.0,1347.5
IND803108AAB,Chandi_SH78_D (Bihar),1,0,0.0,0.0,0,0.0,0.0,0.0,IND803108AAB,579.0,13.0,13.0,579.0,13.0,13.0,1290.0,790.0,1040.0
IND562160AAB,Chanapatna_Central_D_2 (Karnataka),1,0,0.0,0.0,0,0.0,0.0,0.0,IND562160AAB,-10.0,0.0,10.0,-10.0,0.0,10.0,1290.0,1583.0,1436.5
IND247667AAB,Roorkee_IOTCEncl_L (Uttarakhand),1,0,0.0,0.0,0,0.0,0.0,0.0,IND247667AAB,1227.0,10.0,10.0,1227.0,10.0,10.0,1290.0,398.0,844.0
IND803212AAB,Bakhtiarpur_BypassRD_D (Bihar),2,0,0.0,1.0,0,0.0,0.0,0.0,IND803212AAB,369.0,4.0,4.0,369.0,4.0,4.0,1290.0,1025.5,1157.75
IND123106AAB,Dharuhera_Central_DPP_2 (Haryana),1,0,0.0,0.0,0,0.0,0.0,0.0,IND123106AAB,467.0,10.0,10.0,467.0,10.0,10.0,1290.0,905.5,1097.75
IND804401AAA,Arwal_Rozapar_D (Bihar),1,0,0.0,0.0,0,0.0,0.0,0.0,IND804401AAA,675.0,10.0,10.0,675.0,10.0,10.0,1290.0,700.0,995.0
IND431001AAA,Aurangabad (Maharashtra),1,0,0.0,0.0,0,0.0,0.0,0.0,IND431001AAA,1080.0,13.0,13.0,1080.0,13.0,13.0,1290.0,472.0,881.0
IND132039AAA,Assandh_MhrjaDPP_D (Haryana),1,0,0.0,0.0,0,0.0,0.0,0.0,IND132039AAA,577.0,14.0,14.0,577.0,14.0,14.0,1290.0,794.5,1042.25
IND851204AAA,Khagaria_GodamDPP_D (Bihar),2,0,0.0,1.0,0,0.0,0.0,0.0,IND851204AAA,1149.0,15.0,15.0,1149.0,15.0,15.0,1290.0,435.0,862.5
IND496001AAA,Raigarh_MithmdRd_D (Chhattisgarh),1,0,0.0,0.0,0,0.0,0.0,0.0,IND496001AAA,642.0,5.0,5.0,642.0,5.0,5.0,1290.0,723.5,1006.75
IND321401AAB,Bayana_LalBagh_D (Rajasthan),2,0,0.0,1.0,0,0.0,0.0,0.0,IND321401AAB,119.0,5.0,7.0,119.0,5.0,7.0,1290.0,1366.5,1328.25
IND491995AAB,Kawardha_TrnsptNGR_D (Chhattisgarh),1,0,0.0,0.0,0,0.0,0.0,0.0,IND491995AAB,220.0,8.0,8.0,220.0,8.0,8.0,1290.0,1223.0,1256.5
IND176041AAA,Bhota_BpassDPP_D (Himachal Pradesh),2,0,0.0,1.0,0,0.0,0.0,0.0,IND176041AAA,253.0,5.0,12.0,253.0,5.0,12.0,1290.0,1177.5,1233.75
IND481001AAA,Balaghat_Kosmi_D (Madhya Pradesh),1,0,0.0,0.0,0,0.0,0.0,0.0,IND481001AAA,302.0,9.0,9.0,302.0,9.0,9.0,1290.0,1112.5,1201.25
IND364710AAA,Botad_DC (Gujarat),1,0,0.0,0.0,0,0.0,0.0,0.0,IND364710AAA,344.0,9.0,9.0,344.0,9.0,9.0,1290.0,1051.5,1170.75
IND203205AAA,Sikandrabd_GTRoad_D (Uttar Pradesh),1,0,0.0,0.0,0,0.0,0.0,0.0,IND203205AAA,669.0,13.0,13.0,669.0,13.0,13.0,1290.0,705.0,997.5
IND410210AAA,Mumbai_Kharghar_D (Maharashtra),1,0,0.0,0.0,0,0.0,0.0,0.0,IND410210AAA,299.0,9.0,9.0,299.0,9.0,9.0,1290.0,1118.5,1204.25
IND813203AAA,Kahalgaon_NdiaTola_D (Bihar),2,0,0.0,1.0,0,0.0,0.0,0.0,IND813203AAA,1295.0,13.0,13.0,1295.0,13.0,13.0,1290.0,380.0,835.0
IND505425AAA,DhrmpuriTS_HanumDPP_D (Telangana),2,0,0.0,0.0,0,0.0,0.0,0.0,IND505425AAA,133.0,7.0,8.0,133.0,7.0,8.0,1290.0,1345.0,1317.5
IND400052AAA,Mumbai_Khar West _Dc (Maharashtra),1,0,0.0,0.0,0,0.0,0.0,0.0,IND400052AAA,239.0,6.0,6.0,239.0,6.0,6.0,1290.0,1199.5,1244.75
IND441603AAA,Chamorshi_Central_DPP_1 (Maharashtra),1,0,0.0,0.0,0,0.0,0.0,0.0,IND441603AAA,68.0,3.0,3.0,68.0,3.0,3.0,1290.0,1465.0,1377.5
IND140603AAA,Zirakpur_DC (Punjab),1,0,0.0,0.0,0,0.0,0.0,0.0,IND140603AAA,208.0,7.0,17.0,208.0,7.0,17.0,1290.0,1239.0,1264.5
IND431103AAA,Kannad_KolheDPP_D (Maharashtra),1,0,0.0,0.0,0,0.0,0.0,0.0,IND431103AAA,15.0,1.0,1.0,15.0,1.0,1.0,1290.0,1558.5,1424.25
IND210301AAA,Hamirpur_KanpurRd_D (Uttar Pradesh),1,0,0.0,0.0,0,0.0,0.0,0.0,IND210301AAA,267.0,11.0,11.0,267.0,11.0,11.0,1290.0,1160.0,1225.0
IND208006AAA,Kanpur_GovndNgr_DC (Uttar Pradesh),1,0,0.0,0.0,0,0.0,0.0,0.0,IND208006AAA,138.0,4.0,7.0,138.0,4.0,7.0,1290.0,1336.0,1313.0
IND786602AAA,Duliajan_StatonRd_D (Assam),1,0,0.0,0.0,0,0.0,0.0,0.0,IND786602AAA,278.0,10.0,10.0,278.0,10.0,10.0,1290.0,1145.0,1217.5
IND736101AAA,CoochBehar_Psthrjhr_D (West Bengal),1,0,0.0,0.0,0,0.0,0.0,0.0,IND736101AAA,149.0,6.0,6.0,149.0,6.0,6.0,1290.0,1308.5,1299.25
IND000000AFS,Mumbai_Skynet_INT (Maharashtra),1,0,0.0,0.0,0,0.0,0.0,0.0,IND000000AFS,101.0,1.0,1.0,101.0,1.0,1.0,1290.0,1396.5,1343.25
IND110087AAA,Delhi_Paschim_DC (Delhi),1,0,0.0,0.0,0,0.0,0.0,0.0,IND110087AAA,45.0,2.0,3.0,45.0,2.0,3.0,1290.0,1510.0,1400.0
IND679576AAA,Edappal_PonaniRD_D (Kerala),1,0,0.0,0.0,0,0.0,0.0,0.0,IND679576AAA,187.0,9.0,12.0,187.0,9.0,12.0,1290.0,1265.0,1277.5
IND670643AAA,Kuthuparamba_IdstrlAr_D (Kerala),1,0,0.0,0.0,0,0.0,0.0,0.0,IND670643AAA,122.0,11.0,12.0,122.0,11.0,12.0,1290.0,1361.5,1325.75
IND613104AAA,Thirukkatupli_Poondi_D (Tamil Nadu),1,0,0.0,0.0,0,0.0,0.0,0.0,IND613104AAA,602.0,10.0,10.0,602.0,10.0,10.0,1290.0,756.5,1023.25
IND622001AAA,Pudukkotti_Mrthndpr_D (Tamil Nadu),1,0,0.0,0.0,0,0.0,0.0,0.0,IND622001AAA,148.0,9.0,9.0,148.0,9.0,9.0,1290.0,1313.5,1301.75
IND470227AAB,Rehli_Ward7DPP_D (Madhya Pradesh),1,0,0.0,0.0,0,0.0,0.0,0.0,IND470227AAB,277.0,3.0,3.0,277.0,3.0,3.0,1290.0,1146.5,1218.25
IND332709AAA,Khandela_PlsrdDPP_D (Rajasthan),1,0,0.0,0.0,0,0.0,0.0,0.0,IND332709AAA,215.0,2.0,2.0,215.0,2.0,2.0,1290.0,1227.5,1258.75
IND250609AAA,Baghpat_Barout_D (Uttar Pradesh),1,0,0.0,0.0,0,0.0,0.0,0.0,IND250609AAA,43.0,1.0,1.0,43.0,1.0,1.0,1290.0,1513.5,1401.75
