source_center,source_name,destination_center,destination_name,median_delay_ratio,total_delay_minutes,sla_breach_count,total_trips
IND508001AAA,Nalgonda_HydRoad_DC (Telangana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),1.7344867211440245,975,14,14
IND508116AAA,Bhuvanagiri_HBColny_D (Telangana),IND508223AAA,Thirumalagiri_Xroad_D (Telangana),1.5,31,1,1
IND508116AAA,Bhuvanagiri_HBColny_D (Telangana),IND508277AAB,Mothkur_Mainroad_D (Telangana),1.0444444444444445,36,0,9
IND508206AAA,Kodad_VidyaNgr_D (Telangana),IND507002AAA,Khammam_NSTRoad_I (Telangana),1.8793103448275863,53,2,2
IND508206AAA,Kodad_VidyaNgr_D (Telangana),IND507159AAA,Kusumnchi_SKRoad_D (Telangana),1.3157894736842106,149,7,10
IND508207AAB,Miryalguda_Ragvendr_D (Telangana),IND521225AAB,Vijayawada_Rynapadu_H (Andhra Pradesh),2.150862068965518,1381,10,10
IND508213AAB,Suryapet_Krishna_D (Telangana),IND508001AAA,Nalgonda_HydRoad_DC (Telangana),1.7974358974358975,490,14,14
IND508223AAA,Thirumalagiri_Xroad_D (Telangana),IND500039AAC,Hyderabad_Uppal_I (Telangana),1.7840909090909092,880,11,11
IND508248AAB,Devarakonda_DindiRD_D (Telangana),IND508377AAB,Haliya_PeroorRD_D (Telangana),1.7575757575757576,305,11,11
IND508252AAB,Choutuppal_Nagaram_D (Telangana),IND508207AAB,Miryalguda_Ragvendr_D (Telangana),1.3471026965002868,172,6,6
IND508277AAB,Mothkur_Mainroad_D (Telangana),IND508223AAA,Thirumalagiri_Xroad_D (Telangana),1.3333333333333333,66,7,7
IND508377AAB,Haliya_PeroorRD_D (Telangana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),1.875,1314,10,10
IND509001AAA,Mahabubnagar_DC (Telangana),IND509203AAA,Bijnapally_nagar_D (Telangana),1.4714285714285715,264,14,14
IND509103AAB,Wanaparthy_VallaDPP_D (Telangana),IND509103AAC,Unknown Destination,1.8333333333333333,16,1,1
IND509103AAB,Wanaparthy_VallaDPP_D (Telangana),IND518002AAA,Kurnool_AbbasNgr_I (Andhra Pradesh),2.216666666666667,224,3,3
IND509103AAC,Unknown Source,IND518002AAA,Kurnool_AbbasNgr_I (Andhra Pradesh),2.05,355,5,5
IND509124AAA,JoguGadwal_ColctrOf_D (Telangana),IND509103AAB,Wanaparthy_VallaDPP_D (Telangana),1.9972560975609757,317,8,8
IND509124AAA,JoguGadwal_ColctrOf_D (Telangana),IND518002AAA,Kurnool_AbbasNgr_I (Andhra Pradesh),4.130434782608695,145,1,1
IND509124AAA,JoguGadwal_ColctrOf_D (Telangana),IND584101AAA,Raichur_LSRoad_DC (Karnataka),1.473684210526316,56,2,2
IND509203AAA,Bijnapally_nagar_D (Telangana),IND509301AAA,Jadcherla_Badeplly_D (Telangana),1.4337606837606838,186,13,14
IND509216AAC,Shadnagar_Central_D_1 (Telangana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),1.5277777777777777,126,6,6
IND509301AAA,Jadcherla_Badeplly_D (Telangana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),1.8,559,13,13
IND509324AAA,Kalwakurthy_VidyaNGR_D (Telangana),IND508248AAB,Devarakonda_DindiRD_D (Telangana),2.142857142857143,302,7,7
IND509358AAA,Kadthal_GndhiDPP_D (Telangana),IND508248AAB,Devarakonda_DindiRD_D (Telangana),2.152542372881356,370,5,5
IND509358AAA,Kadthal_GndhiDPP_D (Telangana),IND509324AAA,Kalwakurthy_VidyaNGR_D (Telangana),1.6428571428571428,245,7,7
IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),1.7102040816326531,2334,13,13
IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),IND515401AAB,Gooty_StatonRd_D (Andhra Pradesh),1.7317073170731707,493,12,13
IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),IND515671AAA,Dharmavram_SaiNgr_D (Andhra Pradesh),2.4375,563,7,7
IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),1.715693594146633,1032,8,8
IND515134AAA,Puttaprthi_Gokulam_D (Andhra Pradesh),IND515201AAA,Hindupur_Parigi_D (Andhra Pradesh),1.6220338983050848,498,12,12
IND515134AAA,Puttaprthi_Gokulam_D (Andhra Pradesh),IND515591AAA,Kadiri_GVManu_D (Andhra Pradesh),1.5148979591836735,150,6,6
IND515201AAA,Hindupur_Parigi_D (Andhra Pradesh),IND515134AAA,Puttaprthi_Gokulam_D (Andhra Pradesh),1.5806451612903225,210,3,3
IND515201AAA,Hindupur_Parigi_D (Andhra Pradesh),IND515301AAA,Madakasira_RTCStand_D (Andhra Pradesh),2.565217391304348,408,11,11
IND515301AAA,Madakasira_RTCStand_D (Andhra Pradesh),IND561202AAB,Pavagada_PnukndRD_D (Karnataka),1.656862745098039,175,12,12
IND515401AAB,Gooty_StatonRd_D (Andhra Pradesh),IND515801AAA,Guntakal_Verpatem_D (Andhra Pradesh),2.2821969696969697,519,14,14
IND515591AAA,Kadiri_GVManu_D (Andhra Pradesh),IND516269AAA,Rayachoti_Madnpali_D (Andhra Pradesh),1.606060606060606,362,8,8
IND515671AAA,Dharmavram_SaiNgr_D (Andhra Pradesh),IND515134AAA,Puttaprthi_Gokulam_D (Andhra Pradesh),1.3783783783783785,132,7,7
IND515671AAA,Dharmavram_SaiNgr_D (Andhra Pradesh),IND515591AAA,Kadiri_GVManu_D (Andhra Pradesh),2.557377049180328,96,1,1
IND515761AAA,Kalyandurg_Shankrpa_D (Andhra Pradesh),IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),1.7314814814814814,590,14,14
IND515801AAA,Guntakal_Verpatem_D (Andhra Pradesh),IND515761AAA,Kalyandurg_Shankrpa_D (Andhra Pradesh),2.061855670103093,104,1,1
IND515801AAA,Guntakal_Verpatem_D (Andhra Pradesh),IND515865AAB,Rayadurgam_RailGate_D (Andhra Pradesh),1.5666666666666669,715,13,13
IND515865AAB,Rayadurgam_RailGate_D (Andhra Pradesh),IND515761AAA,Kalyandurg_Shankrpa_D (Andhra Pradesh),1.6470588235294117,288,13,13
IND516101AAA,Koduru_MGRoad_D (Andhra Pradesh),IND516115AAA,Rajampet_RSRoad_D (Andhra Pradesh),2.4082491582491583,478,12,12
IND516115AAA,Rajampet_RSRoad_D (Andhra Pradesh),IND517501AAB,Tirupati_Balajicly_I (Andhra Pradesh),2.2058823529411766,1092,11,11
IND516269AAA,Rayachoti_Madnpali_D (Andhra Pradesh),IND516390AAA,Pulivendula_RTCStand_D (Andhra Pradesh),1.5714285714285714,459,9,9
IND516390AAA,Pulivendula_RTCStand_D (Andhra Pradesh),IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),1.942528735632184,743,9,9
IND517325AAA,Madnapalle_PngnrRd_D (Andhra Pradesh),IND517408AAA,Palamaner_Lakshmi_D (Andhra Pradesh),2.090909090909091,37,1,1
IND517501AAB,Tirupati_Balajicly_I (Andhra Pradesh),IND517583AAA,Puttur_Artmclny_D (Andhra Pradesh),2.074074074074074,396,13,13
IND517501AAB,Tirupati_Balajicly_I (Andhra Pradesh),IND517644AAA,Sriklahsti_SDKNgr_D (Andhra Pradesh),2.37410394265233,552,12,12
IND517583AAA,Puttur_Artmclny_D (Andhra Pradesh),IND516101AAA,Koduru_MGRoad_D (Andhra Pradesh),2.106382978723404,729,13,13
IND517644AAA,Sriklahsti_SDKNgr_D (Andhra Pradesh),IND524132AAA,Venktagiri_TirupthiRd_D (Andhra Pradesh),2.055555555555556,417,11,11
IND518002AAA,Kurnool_AbbasNgr_I (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),1.8310344827586205,1492,12,12
IND518002AAA,Kurnool_AbbasNgr_I (Andhra Pradesh),IND509103AAB,Wanaparthy_VallaDPP_D (Telangana),1.8333333333333335,147,2,2
IND518002AAA,Kurnool_AbbasNgr_I (Andhra Pradesh),IND509124AAA,JoguGadwal_ColctrOf_D (Telangana),1.565217391304348,297,3,3
IND518002AAA,Kurnool_AbbasNgr_I (Andhra Pradesh),IND518401AAA,Nandikotkr_UmarDPP_D (Andhra Pradesh),1.875,196,7,7
IND518002AAA,Kurnool_AbbasNgr_I (Andhra Pradesh),IND518501AAA,Nandyal_SrnvsNgr_D (Andhra Pradesh),1.4833198816249664,396,14,14
IND518002AAA,Kurnool_AbbasNgr_I (Andhra Pradesh),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),1.5182395644283122,1451,10,10
IND518002AAA,Kurnool_AbbasNgr_I (Andhra Pradesh),IND584101AAA,Raichur_LSRoad_DC (Karnataka),1.7936730123180291,772,10,10
IND518102AAA,Srisailam_Sishumdr_D (Andhra Pradesh),IND518002AAA,Kurnool_AbbasNgr_I (Andhra Pradesh),1.8409951609509783,820,10,10
IND518124AAA,Bngnpalle_Enkndla_D (Andhra Pradesh),IND518002AAA,Kurnool_AbbasNgr_I (Andhra Pradesh),1.4583333333333333,34,1,1
IND518124AAA,Bngnpalle_Enkndla_D (Andhra Pradesh),IND518206AAA,Betamcherla_CmtNgRod_D (Andhra Pradesh),1.5714285714285714,86,6,6
IND518206AAA,Betamcherla_CmtNgRod_D (Andhra Pradesh),IND518222AAA,Dhone_RmNyrDPP_D (Andhra Pradesh),1.2391304347826086,55,3,3
IND518222AAA,Dhone_RmNyrDPP_D (Andhra Pradesh),IND518002AAA,Kurnool_AbbasNgr_I (Andhra Pradesh),1.4452380952380952,77,2,4
IND518401AAA,Nandikotkr_UmarDPP_D (Andhra Pradesh),IND518422AAB,Atmakur_IndraNgr_D (Andhra Pradesh),2.2916666666666665,192,6,6
IND518422AAB,Atmakur_IndraNgr_D (Andhra Pradesh),IND518102AAA,Srisailam_Sishumdr_D (Andhra Pradesh),1.9933421009370376,802,10,10
IND518501AAA,Nandyal_SrnvsNgr_D (Andhra Pradesh),IND518124AAA,Bngnpalle_Enkndla_D (Andhra Pradesh),2.689655172413793,521,11,11
IND520011AAA,Vijayawada (Andhra Pradesh),IND521185AAA,Nandigama_Chndrlpd_D (Andhra Pradesh),1.8863636363636365,189,5,5
IND521001AAA,Machilipatnam_DC (Andhra Pradesh),IND521165AAA,Vuyyuru_BhogdDPP_D (Andhra Pradesh),1.7407407407407407,21,1,1
IND521001AAA,Machilipatnam_DC (Andhra Pradesh),IND521225AAB,Vijayawada_Rynapadu_H (Andhra Pradesh),2.182261208576998,268,4,4
IND521105AAA,HanumanJNC_VijywdRD_D (Andhra Pradesh),IND521333AAA,Kaikaluru_Atapaka_D (Andhra Pradesh),2.36231884057971,250,4,4
IND521105AAA,HanumanJNC_VijywdRD_D (Andhra Pradesh),IND534001AAA,Eluru_Agraharm_DC (Andhra Pradesh),1.7222222222222223,46,3,3
IND521165AAA,Vuyyuru_BhogdDPP_D (Andhra Pradesh),IND521225AAB,Vijayawada_Rynapadu_H (Andhra Pradesh),9.0,249,1,1
IND521185AAA,Nandigama_Chndrlpd_D (Andhra Pradesh),IND520011AAA,Vijayawada (Andhra Pradesh),1.6666666666666667,21,1,1
IND521185AAA,Nandigama_Chndrlpd_D (Andhra Pradesh),IND521225AAB,Vijayawada_Rynapadu_H (Andhra Pradesh),2.3260869565217392,254,4,4
IND521201AAA,Nuzvid_Ward17_D (Andhra Pradesh),IND521105AAA,HanumanJNC_VijywdRD_D (Andhra Pradesh),1.7173913043478262,35,2,2
IND521225AAB,Vijayawada_Rynapadu_H (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),1.7421875,1384,6,6
IND521225AAB,Vijayawada_Rynapadu_H (Andhra Pradesh),IND507002AAA,Khammam_NSTRoad_I (Telangana),1.7854037724727378,1558,14,14
IND521225AAB,Vijayawada_Rynapadu_H (Andhra Pradesh),IND521001AAA,Machilipatnam_DC (Andhra Pradesh),2.823529411764706,94,1,1
IND521225AAB,Vijayawada_Rynapadu_H (Andhra Pradesh),IND521165AAA,Vuyyuru_BhogdDPP_D (Andhra Pradesh),7.3,190,1,1
IND521225AAB,Vijayawada_Rynapadu_H (Andhra Pradesh),IND521185AAA,Nandigama_Chndrlpd_D (Andhra Pradesh),2.0,46,1,1
IND521225AAB,Vijayawada_Rynapadu_H (Andhra Pradesh),IND521201AAA,Nuzvid_Ward17_D (Andhra Pradesh),1.5925925925925926,844,15,15
IND521225AAB,Vijayawada_Rynapadu_H (Andhra Pradesh),IND521301AAA,Gudivada_GvrCompx_D (Andhra Pradesh),1.826086956521739,763,13,13
IND521301AAA,Gudivada_GvrCompx_D (Andhra Pradesh),IND521001AAA,Machilipatnam_DC (Andhra Pradesh),1.8461538461538465,329,13,13
IND521333AAA,Kaikaluru_Atapaka_D (Andhra Pradesh),IND521225AAB,Vijayawada_Rynapadu_H (Andhra Pradesh),2.550420168067227,1564,12,12
IND522647AAA,Vinukonda_Kothapet_D (Andhra Pradesh),IND523201AAA,Addanki_Oilmilrd_D (Andhra Pradesh),1.5490196078431373,379,13,13
IND523002AAA,Ongole_SubhVRTL_I (Andhra Pradesh),IND523105AAA,Kandukur_LICOffce_D (Andhra Pradesh),1.4285714285714286,19,1,1
IND523002AAA,Ongole_SubhVRTL_I (Andhra Pradesh),IND523226AAA,Chimkurthy_MSRClgRd_D (Andhra Pradesh),1.5750000000000002,69,4,4
IND523002AAA,Ongole_SubhVRTL_I (Andhra Pradesh),IND523230AAA,Kanigiri_Tiglgndi_D (Andhra Pradesh),1.59015444015444,681,14,14
IND523002AAA,Ongole_SubhVRTL_I (Andhra Pradesh),IND523316AAB,Markapur_VidyaNgr_D (Andhra Pradesh),2.197530864197531,98,1,1
IND523002AAA,Ongole_SubhVRTL_I (Andhra Pradesh),IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),1.7244094488188977,2043,11,11
IND523105AAA,Kandukur_LICOffce_D (Andhra Pradesh),IND524201AAA,Kavali_Kacheri_D (Andhra Pradesh),1.2862979258328096,148,10,12
IND523201AAA,Addanki_Oilmilrd_D (Andhra Pradesh),IND523002AAA,Ongole_SubhVRTL_I (Andhra Pradesh),7.090909090909091,202,1,1
IND523226AAA,Chimkurthy_MSRClgRd_D (Andhra Pradesh),IND523316AAB,Markapur_VidyaNgr_D (Andhra Pradesh),1.932700603968939,346,6,6
IND523230AAA,Kanigiri_Tiglgndi_D (Andhra Pradesh),IND523105AAA,Kandukur_LICOffce_D (Andhra Pradesh),1.4156565656565658,262,12,12
IND523316AAB,Markapur_VidyaNgr_D (Andhra Pradesh),IND522647AAA,Vinukonda_Kothapet_D (Andhra Pradesh),1.625,270,7,7
IND524003AAA,Nellore_DC (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),1.6887052341597797,3534,14,14
IND524101AAB,Gudur_Bngisheb_D (Andhra Pradesh),IND517501AAB,Tirupati_Balajicly_I (Andhra Pradesh),2.103896103896104,1141,13,13
IND524132AAA,Venktagiri_TirupthiRd_D (Andhra Pradesh),IND524101AAB,Gudur_Bngisheb_D (Andhra Pradesh),1.6111111111111112,264,11,11
IND524201AAA,Kavali_Kacheri_D (Andhra Pradesh),IND523002AAA,Ongole_SubhVRTL_I (Andhra Pradesh),1.1499693314250665,694,4,12
IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2.0137614678899087,4607,10,10
IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND530043AAA,Visakhapatnam_VislkNgr_DC (Andhra Pradesh),2.8475877192982457,433,10,10
IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND531001AAA,Anakapalle_Kothuru_D (Andhra Pradesh),2.0,24,1,1
IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND531162AAA,Vishakhapatnam (Andhra Pradesh),1.6470588235294117,81,6,6
IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND532001AAB,Srikakulam_Kuslpram_I (Andhra Pradesh),1.7160493827160497,977,15,15
IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),1.6865671641791042,186,2,2
IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND535001AAA,Vizianagaram_NcsRd_DC (Andhra Pradesh),3.1818181818181817,121,1,1
IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND751002AAB,Bhubaneshwar_Hub (Orissa),1.575,560,3,3
IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND764001AAC,Jeypore_Kelasahi_D (Orissa),2.8551724137931034,942,3,3
IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND764020AAC,Koraput_GhtimDPP_D (Orissa),4.235294117647059,496,1,1
IND530012AAC,Vizag_Gajuwaka_L (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2.2454128440366974,544,1,1
IND530012AAC,Vizag_Gajuwaka_L (Andhra Pradesh),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),1.7938228565203183,450,4,4
IND530018AAA,Vizag _NAD (Andhra Pradesh),IND531162AAA,Vishakhapatnam (Andhra Pradesh),3.888888888888889,27,1,1
IND530026AAA,Vizag_Gajuwaka (Andhra Pradesh),IND531036AAA,Chodavaram_BaljiDPP_D (Andhra Pradesh),2.781723484848485,250,4,4
IND530043AAA,Visakhapatnam_VislkNgr_DC (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),5.681818181818182,104,1,1
IND530043AAA,Visakhapatnam_VislkNgr_DC (Andhra Pradesh),IND531163AAA,Bheemunipatnam_SaiTempl_D (Andhra Pradesh),1.6521739130434785,144,9,9
IND531001AAA,Anakapalle_Kothuru_D (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),8.26086956521739,168,1,1
IND531001AAA,Anakapalle_Kothuru_D (Andhra Pradesh),IND531116AAA,Narsiptnm_Wardno8_D (Andhra Pradesh),1.5945945945945943,23,1,1
IND531036AAA,Chodavaram_BaljiDPP_D (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2.2992577597840755,206,4,4
IND531116AAA,Narsiptnm_Wardno8_D (Andhra Pradesh),IND531001AAA,Anakapalle_Kothuru_D (Andhra Pradesh),1.5,23,1,1
IND531163AAA,Bheemunipatnam_SaiTempl_D (Andhra Pradesh),IND535001AAA,Vizianagaram_NcsRd_DC (Andhra Pradesh),2.1904761904761907,236,9,9
IND532001AAB,Srikakulam_Kuslpram_I (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2.094117647058824,1564,15,15
IND532001AAB,Srikakulam_Kuslpram_I (Andhra Pradesh),IND532127AAA,Rajam_SamathBv_D (Andhra Pradesh),1.82258064516129,475,14,14
IND532001AAB,Srikakulam_Kuslpram_I (Andhra Pradesh),IND532201AAA,Tekkali_AmvdiDPP_D (Andhra Pradesh),2.5,64,1,1
IND532001AAB,Srikakulam_Kuslpram_I (Andhra Pradesh),IND532421AAA,Narasnpeta_HudcoDPP_D (Andhra Pradesh),1.8421052631578947,329,13,13
IND532127AAA,Rajam_SamathBv_D (Andhra Pradesh),IND535591AAA,Salur_ward9_D (Andhra Pradesh),1.6321353065539113,422,14,14
IND532201AAA,Tekkali_AmvdiDPP_D (Andhra Pradesh),IND532222AAA,Palasa_Central_DPP_1 (Andhra Pradesh),1.6669230769230767,294,14,14
IND532222AAA,Palasa_Central_DPP_1 (Andhra Pradesh),IND532001AAB,Srikakulam_Kuslpram_I (Andhra Pradesh),3.109375,136,1,1
IND532222AAA,Palasa_Central_DPP_1 (Andhra Pradesh),IND761200AAA,Paralakhemundi_Ward14_D (Orissa),2.095238095238096,450,7,7
IND532421AAA,Narasnpeta_HudcoDPP_D (Andhra Pradesh),IND532201AAA,Tekkali_AmvdiDPP_D (Andhra Pradesh),2.0,271,13,13
IND532440AAA,Palakonda_VadaiDPP_D (Andhra Pradesh),IND532001AAB,Srikakulam_Kuslpram_I (Andhra Pradesh),1.5,231,11,11
IND533003AAA,Kakinada_DC (Andhra Pradesh),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2.004432624113475,97,2,2
IND533003AAA,Kakinada_DC (Andhra Pradesh),IND533401AAA,Tuni_Eaglvari_D (Andhra Pradesh),1.9308333333333332,587,12,12
IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2.1912751677852347,3414,8,8
IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),1.7669172932330828,1062,11,11
IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),IND533003AAA,Kakinada_DC (Andhra Pradesh),4.083333333333333,335,2,2
IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),IND533201AAA,Amalapuram_Vijdurg_D (Andhra Pradesh),2.6704545454545454,148,1,1
IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),IND533242AAA,Razole_Shanthi_D (Andhra Pradesh),2.7051282051282053,474,3,3
IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),IND533262AAA,Draksharamam_Anaipeta_D (Andhra Pradesh),2.061224489795918,164,3,3
IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),IND533308AAB,Mandapeta_Mainrd_D (Andhra Pradesh),2.9,466,7,7
IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),IND534260AAC,Palakollu_CroadDPP_D (Andhra Pradesh),3.377049180327869,405,3,3
IND533201AAA,Amalapuram_Vijdurg_D (Andhra Pradesh),IND533242AAA,Razole_Shanthi_D (Andhra Pradesh),2.220833333333333,40,2,2
IND533201AAA,Amalapuram_Vijdurg_D (Andhra Pradesh),IND533262AAA,Draksharamam_Anaipeta_D (Andhra Pradesh),1.9115384615384614,291,6,6
IND533242AAA,Razole_Shanthi_D (Andhra Pradesh),IND533201AAA,Amalapuram_Vijdurg_D (Andhra Pradesh),2.1020833333333333,36,2,2
IND533262AAA,Draksharamam_Anaipeta_D (Andhra Pradesh),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),1.7916666666666667,176,5,5
IND533262AAA,Draksharamam_Anaipeta_D (Andhra Pradesh),IND533201AAA,Amalapuram_Vijdurg_D (Andhra Pradesh),1.9402439024390246,78,2,2
IND533308AAB,Mandapeta_Mainrd_D (Andhra Pradesh),IND533003AAA,Kakinada_DC (Andhra Pradesh),1.506644518272425,196,8,8
IND533308AAB,Mandapeta_Mainrd_D (Andhra Pradesh),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),1.8928571428571428,26,1,1
IND533401AAA,Tuni_Eaglvari_D (Andhra Pradesh),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2.2432432432432434,1036,11,11
IND533401AAA,Tuni_Eaglvari_D (Andhra Pradesh),IND533308AAB,Mandapeta_Mainrd_D (Andhra Pradesh),2.6666666666666665,141,1,1
IND534001AAA,Eluru_Agraharm_DC (Andhra Pradesh),IND521333AAA,Kaikaluru_Atapaka_D (Andhra Pradesh),1.7407407407407407,255,10,10
IND534260AAC,Palakollu_CroadDPP_D (Andhra Pradesh),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2.399122807017544,166,2,2
IND535001AAA,Vizianagaram_NcsRd_DC (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),3.0971264367816094,731,6,6
IND535501AAB,Parvathipuram_Central_D_2 (Andhra Pradesh),IND532001AAB,Srikakulam_Kuslpram_I (Andhra Pradesh),1.9268292682926829,77,1,1
IND535501AAB,Parvathipuram_Central_D_2 (Andhra Pradesh),IND532440AAA,Palakonda_VadaiDPP_D (Andhra Pradesh),1.4651162790697674,261,11,11
IND535558AAA,Bobbili_ColegRd_D (Andhra Pradesh),IND535501AAB,Parvathipuram_Central_D_2 (Andhra Pradesh),1.5,202,13,13
IND535591AAA,Salur_ward9_D (Andhra Pradesh),IND535558AAA,Bobbili_ColegRd_D (Andhra Pradesh),2.0,60,3,3
IND560002AAA,Bengaluru_KHRoad_I (Karnataka),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),2.51,457,13,14
IND560002AAA,Bengaluru_KHRoad_I (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),1.457142857142857,572,13,15
IND560027AAA,Blr_Domlur (Karnataka),IND560099AAA,Bengaluru_Bomsndra_PC (Karnataka),2.496963562753036,64,2,2
IND560043AAC,HBR Layout PC (Karnataka),IND560064AAA,Bengaluru_NwYlhnka_DC (Karnataka),1.5263157894736843,338,27,27
IND560043AAC,HBR Layout PC (Karnataka),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),1.9655172413793105,550,13,17
IND560043AAC,HBR Layout PC (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),1.9534883720930232,693,12,12
IND560048AAB,Bengaluru_Hoodi_IP (Karnataka),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),1.6666666666666667,594,12,19
IND560048AAB,Bengaluru_Hoodi_IP (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),1.8541666666666667,752,11,11
IND560058AAB,Bengaluru_Peenya_IP (Karnataka),IND560060AAB,Bengaluru_Kengeri_IP (Karnataka),1.2777777777777777,214,19,32
IND560058AAB,Bengaluru_Peenya_IP (Karnataka),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),1.7894736842105263,596,12,15
IND560058AAB,Bengaluru_Peenya_IP (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),1.6,113,8,9
IND560058AAD,Bengaluru_Peenya_L (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),1.64,1311,24,27
IND560060AAB,Bengaluru_Kengeri_IP (Karnataka),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),1.303030303030303,99,6,9
IND560060AAB,Bengaluru_Kengeri_IP (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),1.5413978494623657,487,14,16
IND560064AAD,Bengaluru_Bagaluru_D (Karnataka),IND560043AAC,HBR Layout PC (Karnataka),2.4,641,28,28
IND560067AAC,Bengaluru_Kadugodi_D (Karnataka),IND562114AAA,Hoskote_DC (Karnataka),2.5,305,17,17
IND560077AAA,Bengaluru_ Kothanur_L (Karnataka),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),3.3777777777777778,108,1,1
IND560078AAC,BLR_JPNagar_Pc (Karnataka),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),1.816304347826087,431,11,14
IND560078AAC,BLR_JPNagar_Pc (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),1.4767441860465116,434,12,14
IND560083AAB,Bengaluru_Bnnrghta_L (Karnataka),IND560058AAD,Bengaluru_Peenya_L (Karnataka),1.53125,18,1,1
IND560083AAB,Bengaluru_Bnnrghta_L (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),1.6704545454545454,1156,23,24
IND560085AAA,Bengaluru_Banshkri_DC (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),1.7585470085470085,129,4,4
